Date,Close,High,Low,Open,Volume
1999-03-18,0.03999454900622368,0.04059143985218025,0.03868156744282372,0.03963604424058139,46320000
1999-03-19,0.040113747119903564,0.0413075323784696,0.03987535759377332,0.03987535759377332,105312000
1999-03-22,0.03891996666789055,0.04106914792431278,0.03891996666789055,0.040949036040289266,36672000
1999-03-23,0.03653237596154213,0.03915833489909365,0.03581628887071631,0.03915833489909365,163968000
1999-03-24,0.03629308193922043,0.03653238683409942,0.03486090391566843,0.03629308193922043,60864000
1999-03-25,0.0367707796394825,0.03820386964137931,0.036054688921957484,0.03617388537779305,40320000
1999-03-26,0.03999454900622368,0.04011374204638082,0.037248474025425436,0.037248474025425436,88272000
1999-03-29,0.04118833690881729,0.04214372916958366,0.04047224614278042,0.04118833690881729,65952000
1999-03-30,0.03772617504000664,0.04166603204782067,0.0374868701254972,0.04130753066735106,69504000
1999-03-31,0.04035213962197304,0.04082983752342079,0.03712928841957756,0.03891996473165497,153600000
1999-04-01,0.03915833681821823,0.04059142988367535,0.038442249692297446,0.04035212163262472,30432000
1999-04-05,0.037964556366205215,0.03963603906116248,0.03772616690137751,0.038681562388130565,98640000
1999-04-06,0.03701010346412659,0.03844227880039663,0.03629310039734688,0.038323085699259296,69696000
1999-04-07,0.040113747119903564,0.04035213664603381,0.03701008921042336,0.03724847873655361,89280000
1999-04-08,0.04082983732223511,0.04202362266295961,0.039875360338067885,0.04035213942314118,130128000
1999-04-09,0.040113747119903564,0.04106914285233935,0.03987535759377332,0.04106914285233935,48624000
1999-04-12,0.038442257791757584,0.03963604285768454,0.037726170514963235,0.03963604285768454,33312000
1999-04-13,0.036889974027872086,0.03915834787036696,0.03629308316003289,0.03915834787036696,36144000
1999-04-14,0.03581628575921059,0.03760696444532881,0.03581628575921059,0.03677076560853248,48288000
1999-04-15,0.0367707796394825,0.0367707796394825,0.03581629942595119,0.0367707796394825,35856000
1999-04-16,0.037964556366205215,0.03856145054982778,0.03653238194979677,0.03653238194979677,38928000
1999-04-19,0.03629308193922043,0.03844225924923028,0.035816299530155846,0.03844225924923028,31296000
1999-04-20,0.035576991736888885,0.037726168871809476,0.03521848699936937,0.03629307898249423,67680000
1999-04-21,0.036173880100250244,0.0362930765386958,0.03533859646441716,0.03557698934130826,37488000
1999-04-22,0.034621600061655045,0.03629308303033759,0.034264014098022336,0.03629308303033759,227184000
1999-04-23,0.03295103460550308,0.03462160228317201,0.03271172968807446,0.03450240581575781,126048000
1999-04-26,0.03127956762909889,0.03342783061448033,0.030562561153001946,0.03295104796715332,123504000
1999-04-27,0.034621600061655045,0.03486090496372851,0.03151794244202838,0.03199564026363362,226944000
1999-04-28,0.03438321128487587,0.034860905700917766,0.033308619159175545,0.034860905700917766,120096000
1999-04-29,0.03438321128487587,0.03462160079378382,0.033667123944261,0.03450240433149734,48144000
1999-04-30,0.03486090898513794,0.036293087216957134,0.03450240758194335,0.034741715927287385,99312000
1999-05-03,0.03509930148720741,0.035218494543546926,0.034144821144198874,0.035218494543546926,33840000
1999-05-04,0.03318941965699196,0.03509929179844582,0.0324733324556608,0.03509929179844582,96048000
1999-05-05,0.033905502408742905,0.033905502408742905,0.0315179328418296,0.0334278047326419,144576000
1999-05-06,0.033249013125896454,0.034383201450504046,0.032234021229482476,0.03366711431470626,35616000
1999-05-07,0.03342781960964203,0.033667127960992214,0.03223403429489304,0.03223403429489304,25008000
1999-05-10,0.03342781960964203,0.03414482243402651,0.03318943007229249,0.03318943007229249,19680000
1999-05-11,0.03521847352385521,0.03629306509581308,0.0341448007653149,0.034860887736926534,171744000
1999-05-12,0.03629308193922043,0.03641319379358191,0.035099296828033144,0.03557699463527685,168480000
1999-05-13,0.03629308193922043,0.037248474138043,0.03617388548303807,0.03629308193922043,69936000
1999-05-14,0.03438321128487587,0.03629308379781253,0.03390551345316895,0.03629308379781253,28464000
1999-05-17,0.036054689437150955,0.036054689437150955,0.0337863156451451,0.03390551210268389,35760000
1999-05-18,0.03772617504000664,0.03820387288643643,0.03533860462177703,0.036413196780596783,151536000
1999-05-19,0.036054689437150955,0.040829829936240236,0.03545779858259723,0.039397655312055226,451728000
1999-05-20,0.03318941965699196,0.036293076738568526,0.03187643827776727,0.036293076738568526,178176000
1999-05-21,0.03247334063053131,0.03271173015308334,0.03151794491243597,0.03271173015308334,303504000
1999-05-24,0.03235321491956711,0.03342780323130158,0.031876432662807604,0.032711716156107504,162624000
1999-05-25,0.0325925275683403,0.03295102889101046,0.03223402624567014,0.03247333453726218,130080000
1999-05-26,0.03247334063053131,0.034144820314561126,0.03247334063053131,0.03247334063053131,104736000
1999-05-27,0.032234031707048416,0.03271172955739712,0.032234031707048416,0.03271172955739712,82320000
1999-05-28,0.0325925275683403,0.032711724015083,0.03223402624567014,0.032711724015083,88656000
1999-06-01,0.032711733132600784,0.032711733132600784,0.03199564568577693,0.032473343588335264,98544000
1999-06-02,0.03151794523000717,0.03271173048268298,0.03151794523000717,0.03271173048268298,130128000
1999-06-03,0.03235321491956711,0.03259251973800169,0.03199562908091342,0.03235321491956711,41568000
1999-06-04,0.0325925275683403,0.032711724015083,0.03235322269241284,0.0325925275683403,78912000
1999-06-07,0.03295103460550308,0.03342781705949473,0.03271172968807446,0.03277132621394898,125136000
1999-06-08,0.03378630429506302,0.0343831983647626,0.03295102080603465,0.033070217223530915,153312000
1999-06-09,0.03438321128487587,0.03509929862549074,0.03390551345316895,0.03390551345316895,95184000
1999-06-10,0.034502387046813965,0.03462158344938655,0.03414480125475952,0.03438319405990469,36096000
1999-06-11,0.03378630429506302,0.03462158778409138,0.03259251957132759,0.03450239136659512,61008000
1999-06-14,0.03247334063053131,0.033905515393730705,0.032234032294035674,0.033845915451343786,51648000
1999-06-15,0.03247334063053131,0.03271173015308334,0.03199564277148364,0.03247334063053131,49296000
1999-06-16,0.03342781960964203,0.03438321538704148,0.03247334264624323,0.03295103711927752,64416000
1999-06-17,0.03247334063053131,0.03366712587117868,0.03247334063053131,0.033189428012131005,74928000
1999-06-18,0.03127956762909889,0.032711742952686515,0.03127956762909889,0.032711742952686515,158736000
1999-06-21,0.03295103460550308,0.03295103460550308,0.03136849203491303,0.03223403183581744,83472000
1999-06-22,0.03235321491956711,0.032951020974542077,0.031637124428709265,0.032951020974542077,193056000
1999-06-23,0.03295103460550308,0.03295103460550308,0.03163713751614621,0.0319956423166542,210912000
1999-06-24,0.032234031707048416,0.03318942740774584,0.031995642188837506,0.03318942740774584,115200000
1999-06-25,0.032711733132600784,0.033070234555193596,0.03199564568577693,0.03199564568577693,73536000
1999-06-28,0.03318941965699196,0.03378631041922113,0.0324733324556608,0.03378631041922113,109152000
1999-06-29,0.03354792669415474,0.03402470570077424,0.03318942533315314,0.033667123153642085,92688000
1999-06-30,0.03653237596154213,0.03653237596154213,0.033905501626083925,0.03462158871690975,269232000
1999-07-01,0.034621600061655045,0.03653238793241106,0.032711727589105684,0.03653238793241106,88992000
1999-07-02,0.037129271775484085,0.037129271775484085,0.03438320089150383,0.0350992880156595,224880000
1999-07-06,0.03724846616387367,0.03748685902520313,0.036770771874559835,0.03748685902520313,198096000
1999-07-07,0.03653237596154213,0.037486855893783554,0.03653237596154213,0.037486855893783554,63120000
1999-07-08,0.037367649376392365,0.037964539885231456,0.03557697443421218,0.03677075886755327,186048000
1999-07-09,0.040531836450099945,0.04082982241556185,0.03724846770091508,0.03724846770091508,211728000
1999-07-12,0.042382121086120605,0.04417279711844184,0.04130752897141955,0.04297901195833936,401040000
1999-07-13,0.042501311749219894,0.04309820600364625,0.04059143936288524,0.042859813094875916,138864000
1999-07-14,0.04082983732223511,0.04345671636024139,0.04059144777969846,0.04250132056205354,137952000
1999-07-15,0.041069138795137405,0.042501313438349786,0.041069138795137405,0.0411883352542598,137040000
1999-07-16,0.04190443083643913,0.04226293226701406,0.04106914689105197,0.04178523435381967,103872000
1999-07-19,0.04082983732223511,0.04214373454041582,0.04059144777969846,0.04202362266295961,43632000
1999-07-20,0.040113747119903564,0.0408298345122517,0.03868157233520729,0.0408298345122517,178752000
1999-07-21,0.03891996666789055,0.039636054148674334,0.03772618126189395,0.039636054148674334,112080000
1999-07-22,0.037129271775484085,0.03868155784800046,0.0367707705144316,0.03868155784800046,213264000
1999-07-23,0.037129271775484085,0.03820386016069224,0.03701007534922836,0.03701007534922836,80256000
1999-07-26,0.03724846616387367,0.0380837497451817,0.03724846616387367,0.0380837497451817,60528000
1999-07-27,0.037367649376392365,0.03748684576489348,0.03677075886755327,0.037248452987891256,98592000
1999-07-28,0.037964556366205215,0.038442254109581735,0.03712927613341934,0.037248469158000994,244224000
1999-07-29,0.0383230559527874,0.03844224896140676,0.03701007473679468,0.037248464169697335,388800000
1999-07-30,0.038442257791757584,0.0393976533700228,0.03820386830409585,0.03832306475575907,452304000
1999-08-02,0.038800761103630066,0.03891995413520113,0.038203866885005974,0.03844225636381269,313344000
1999-08-03,0.03784535825252533,0.03880075361080553,0.037486856997602826,0.03880075361080553,255216000
1999-08-04,0.03784535825252533,0.038203859507447833,0.037726161828307736,0.03808374768529659,89952000
1999-08-05,0.038442257791757584,0.038442257791757584,0.03724847272583063,0.037845366966626465,240576000
1999-08-06,0.038442257791757584,0.03856145424342081,0.03820386830409585,0.03832306475575907,183984000
1999-08-09,0.038442257791757584,0.03891995558089019,0.03820386830409585,0.03856145424342081,31056000
1999-08-10,0.03915833681821823,0.040829819321110426,0.038442249692297446,0.03868155794334808,212064000
1999-08-11,0.04178522899746895,0.04226292684942837,0.039397658551601836,0.039875356403561255,197712000
1999-08-12,0.04381429776549339,0.044888886513895415,0.04178522871782511,0.042023618235244434,239616000
1999-08-13,0.04333750903606415,0.04429198919704119,0.04297900770578513,0.04345670548533668,84672000
1999-08-16,0.04166603833436966,0.043695107678274524,0.04023294799452153,0.043695107678274524,223440000
1999-08-17,0.04178522899746895,0.042501316368443086,0.04071064024187533,0.04178522899746895,193536000
1999-08-18,0.042740609496831894,0.04321738836525189,0.04047223290959245,0.04130751645076254,279888000
1999-08-19,0.05181320011615753,0.05420168556768472,0.04417279218248064,0.04572507853487826,1966992000
1999-08-20,0.05133642256259918,0.05229089938534604,0.0494256347050399,0.0519333168398479,353088000
1999-08-23,0.04823184385895729,0.05061941385410234,0.04656036109960445,0.05061941385410234,507984000
1999-08-24,0.047993455082178116,0.04847114943523369,0.04512818728362711,0.04751575731345797,398064000
1999-08-25,0.047754138708114624,0.048590337657450855,0.045844266770266956,0.04811263996958535,350352000
1999-08-26,0.04703805223107338,0.04847114189874674,0.046321965096218186,0.04775413936592857,275376000
1999-08-27,0.049664925783872604,0.051574797711720397,0.04775413845807924,0.04799344670756618,552384000
1999-08-30,0.049485236406326294,0.051455624407431,0.04739657074776399,0.050500228670817084,158640000
1999-08-31,0.05372399836778641,0.053962387894534086,0.04870955239611237,0.04966494471535737,786864000
1999-09-01,0.051216308027505875,0.05372399003119455,0.05038102429171129,0.05372399003119455,565344000
1999-09-02,0.05061940476298332,0.05085870959210867,0.048471140025765164,0.04954481298757849,341088000
1999-09-03,0.05097789317369461,0.052290870633881034,0.050619392011448494,0.05157478370708579,258864000
1999-09-07,0.05073951184749603,0.05181318470907539,0.050500203625047674,0.05181318470907539,124416000
1999-09-08,0.05061940476298332,0.05121629544673724,0.05061940476298332,0.05085870959210867,170064000
1999-09-09,0.04990332946181297,0.05145561586477723,0.048947933883813695,0.05109711452740764,209472000
1999-09-10,0.05061940476298332,0.05133640726809567,0.05038101191612167,0.05073951658434175,167424000
1999-09-13,0.048947930335998535,0.0508587179378358,0.04847114797970092,0.0508587179378358,174432000
1999-09-14,0.04751575365662575,0.04894792803879558,0.04727736078183285,0.04894792803879558,250368000
1999-09-15,0.04787425324320793,0.04847114397560153,0.046560356531610406,0.046918857813380274,212736000
1999-09-16,0.04667956382036209,0.04775415251757145,0.04608266953349302,0.04727737008978125,158112000
1999-09-17,0.04656035825610161,0.04679966652925516,0.04488887559882843,0.04638156530759568,171648000
1999-09-20,0.044888876378536224,0.046321969601248715,0.044888876378536224,0.04572507542071542,229104000
1999-09-21,0.04059143736958504,0.044172792473281264,0.039994546560134646,0.043934402991882185,737328000
1999-09-22,0.04154682531952858,0.041785214757301514,0.0382038603090064,0.04059142994120314,375984000
1999-09-23,0.038083747029304504,0.04178521316085243,0.037726161178475055,0.04166601673868799,379584000
1999-09-24,0.034621600061655045,0.03915834773043248,0.03199564026363362,0.038203870901093596,684912000
1999-09-27,0.0367707796394825,0.03748686694134267,0.03462159892006067,0.03688997267965322,432000000
1999-09-28,0.040113747119903564,0.04059144498612146,0.03677078428600099,0.03683038081361723,413184000
1999-09-29,0.036889974027872086,0.04250131381967832,0.03629308316003289,0.04094902730521448,594048000
1999-09-30,0.0367707796394825,0.03939765474909337,0.036293081833628615,0.03820386964137931,342528000
1999-10-01,0.03653237596154213,0.037486855893783554,0.03462158871690975,0.036173874717175876,347760000
1999-10-04,0.03724846616387367,0.03784536029951636,0.036770771874559835,0.03772616386885163,177600000
1999-10-05,0.04082983732223511,0.04106914567879239,0.0372484813000616,0.0372484813000616,478080000
1999-10-06,0.045725077390670776,0.04775414606761775,0.04059143608661624,0.040949022005244994,1508736000
1999-10-07,0.042740609496831894,0.047634941699129844,0.042501301249018776,0.047634941699129844,487296000
1999-10-08,0.044888876378536224,0.04620277316161958,0.041069132078735665,0.042740614765042054,398928000
1999-10-11,0.04369508847594261,0.045366571049126586,0.04250130361133323,0.04524737461756441,544464000
1999-10-12,0.04309820011258125,0.04441209687872396,0.042979003674488966,0.04393439914397897,322992000
1999-10-13,0.04190443083643913,0.042620518299206836,0.04106914689105197,0.042620518299206836,280368000
1999-10-14,0.041069138795137405,0.04202361561932345,0.040591440976111066,0.04202361561932345,192336000
1999-10-15,0.04082983732223511,0.04106914567879239,0.03891996453988003,0.039039161018981104,210720000
1999-10-18,0.03868156298995018,0.0409490210900867,0.03844225470767812,0.0409490210900867,215184000
1999-10-19,0.037129271775484085,0.039875342659464345,0.03641318465132841,0.039875342659464345,308928000
1999-10-20,0.038442257791757584,0.03891995558089019,0.037129279689832116,0.037726170514963235,348720000
1999-10-21,0.04023291915655136,0.04023291915655136,0.037248456114827265,0.03832304766554004,382128000
1999-10-22,0.04118833690881729,0.04238212209740481,0.04011374476847528,0.04011374476847528,286752000
1999-10-25,0.03915833681821823,0.041546825260646764,0.03915833681821823,0.04094901574765997,213840000
1999-10-26,0.04297899082303047,0.044412083598746044,0.0405914216769343,0.040829811066172006,481248000
1999-10-27,0.041069138795137405,0.043456709076402464,0.040352132659664586,0.043217400759955976,214128000
1999-10-28,0.03915833681821823,0.04202360413551692,0.03891994738078315,0.04130751700959614,222768000
1999-10-29,0.042262908071279526,0.042978995124083666,0.03939764104654122,0.03963603045963535,330528000
1999-11-01,0.044888876378536224,0.046560359064842606,0.04154682981963983,0.04154682981963983,782544000
1999-11-02,0.047754138708114624,0.04799344695885455,0.04536656908240145,0.045725070343872166,837504000
1999-11-03,0.05241008102893829,0.05372397765349977,0.04930642430809257,0.04966492556611435,2011680000
1999-11-04,0.055753037333488464,0.05718612674491366,0.05300788229729663,0.05300788229729663,1260336000
1999-11-05,0.05396237224340439,0.057783031845284626,0.05133641295496833,0.057305337532044184,616368000
1999-11-08,0.05551465228199959,0.05706693822167814,0.050619401630853086,0.05229088057092336,470016000
1999-11-09,0.054678477346897125,0.0556338731177696,0.05253021508342562,0.05539548358204866,272352000
1999-11-10,0.054201677441596985,0.05491776458750699,0.053127089023743426,0.05485816808040061,144048000
1999-11-11,0.0580214262008667,0.060886690418138295,0.05300789695351633,0.054201681899429914,562704000
1999-11-12,0.061125997453927994,0.061125997453927994,0.057066948373192324,0.060529110116592046,501504000
1999-11-15,0.05993222817778587,0.06339438721201454,0.05897683252001535,0.061543192419432194,362208000
1999-11-16,0.06566278636455536,0.06685656851173034,0.0611260302844163,0.06136442328697403,723792000
1999-11-17,0.06816951185464859,0.07163167007534056,0.06590113510304764,0.0668565305363197,786384000
1999-11-18,0.06840790063142776,0.07019949855184793,0.06781101328863044,0.06960168897967976,235968000
1999-11-19,0.08189894258975983,0.08476421317216226,0.07640680109685494,0.07664610933533073,2165184000
1999-11-22,0.08177972584962845,0.08404809485866796,0.0768844730298503,0.0839884983736539,540192000
1999-11-23,0.07593005150556564,0.07676533192034385,0.07258708538727993,0.07342236580205812,553248000
1999-11-24,0.073541559278965,0.07640682388458216,0.06793113167474817,0.07557154354255126,406848000
1999-11-26,0.07306475192308426,0.07354153760591546,0.07067626701337783,0.07282544368376198,71760000
1999-11-29,0.07043788582086563,0.07378084406012635,0.06876640328557121,0.07282544866463429,298608000
1999-11-30,0.06613951176404953,0.07187004533219146,0.06613951176404953,0.07067625732428558,314688000
1999-12-01,0.06948251277208328,0.07043790847484618,0.06613954662634199,0.06613954662634199,223536000
1999-12-02,0.07461614161729813,0.07557153714816638,0.06972180172906953,0.06972180172906953,309888000
1999-12-03,0.07282545417547226,0.07664612064858815,0.07187006553901229,0.07533222388478525,342768000
1999-12-06,0.07485544681549072,0.0752130258909794,0.07306476425589083,0.07306476425589083,178608000
1999-12-07,0.07234776020050049,0.07557153251713744,0.06948249601290744,0.07545233266302755,186384000
1999-12-08,0.07557152211666107,0.07628760921549763,0.07187005598893931,0.07210935739961095,201696000
1999-12-09,0.07330315560102463,0.07736220813385465,0.07067627746156692,0.0754523325891251,214944000
1999-12-10,0.07246697694063187,0.07497466288060912,0.07115400197024975,0.07461616146556178,98304000
1999-12-13,0.07222854346036911,0.07413841154850613,0.07067625432315919,0.07163164948176208,183840000
1999-12-14,0.07103477418422699,0.07413843104579292,0.0703186870336575,0.07234775547037764,273888000
1999-12-15,0.06876642256975174,0.07091559998982234,0.06709493956572303,0.07055709862040191,205968000
1999-12-16,0.06828870624303818,0.07019949714792978,0.06805032020243507,0.06912490867518242,132576000
1999-12-17,0.0718700960278511,0.07294468497371913,0.0698410266073219,0.07019952805542021,262080000
1999-12-20,0.0778399333357811,0.07924276772906311,0.0694825235110654,0.07199020279141642,402432000
1999-12-21,0.08118287473917007,0.0813020677720373,0.07497464468682358,0.07783990911687293,388368000
1999-12-22,0.08309271931648254,0.08404810768038092,0.0783175809672387,0.08142123713155905,251184000
1999-12-23,0.08858489245176315,0.08882327851537172,0.08285435681143903,0.08321194273818108,280224000
1999-12-27,0.08524193614721298,0.09061397104801812,0.08428654049846708,0.09049477117189665,202416000
1999-12-28,0.08500262349843979,0.08834558928489801,0.08476423742099905,0.08524193180537544,179184000
1999-12-29,0.0878678560256958,0.0888232443717621,0.08476419991930438,0.08482379641229766,132144000
1999-12-30,0.08858489245176315,0.08918178667155519,0.0864357084675328,0.08786788980205464,139776000
1999-12-31,0.08965857326984406,0.0897786817099949,0.08810719877132644,0.08840518820755781,127344000
2000-01-03,0.0894201472401619,0.09097243656201966,0.08428650728330621,0.09025634951459031,300912000
2000-01-04,0.08703260868787766,0.08810719733841685,0.08261505421436903,0.08786789586019718,300480000
2000-01-05,0.08416733145713806,0.08595800713996714,0.08297354311436625,0.08452583275291907,188352000
2000-01-06,0.07867520302534103,0.08416734629344125,0.07545234555603737,0.08416734629344125,120480000
2000-01-07,0.07998909801244736,0.08082437835438304,0.07712382657582714,0.07831761509906995,71184000
2000-01-10,0.08261504024267197,0.08595800550028553,0.07879529607427199,0.08022747043400079,239856000
2000-01-11,0.07927209138870239,0.0830927585770558,0.07927209138870239,0.08213736293041496,148128000
2000-01-12,0.07724300771951675,0.07939219152335507,0.07616841923326191,0.07927207627219127,123552000
2000-01-13,0.08046583831310272,0.08118284066829325,0.0761683943393142,0.07712378949151956,132192000
2000-01-14,0.08392801135778427,0.08727097620813229,0.0814212488346416,0.08166055707456521,604560000
2000-01-18,0.08751031756401062,0.08786790354668765,0.08118288671413358,0.08500263186266424,261648000
2000-01-19,0.08667408674955368,0.08786787498786965,0.08595799961868689,0.08786787498786965,164688000
2000-01-20,0.08643569052219391,0.09216622497277359,0.08571960341926796,0.08739108586848587,179568000
2000-01-21,0.08548028767108917,0.08655487584421695,0.08333110449350697,0.08619637465391815,544272000
2000-01-24,0.08166059106588364,0.08822640826502877,0.08118288978510166,0.08822640826502877,256944000
2000-01-25,0.08094356954097748,0.08285436072041914,0.07831761330564019,0.08201815816812599,237120000
2000-01-26,0.07760057598352432,0.08309272385130727,0.0761684019259659,0.08094354053581519,232464000
2000-01-27,0.073541559278965,0.07819749983832083,0.07067628784201815,0.07819749983832083,458208000
2000-01-28,0.07139326632022858,0.07306474866670726,0.06852800268671874,0.0725870544385871,194448000
2000-01-31,0.07079638540744781,0.07330314803617362,0.0668565263038739,0.07175085855096172,182400000
2000-02-01,0.07246697694063187,0.07306478670893524,0.06828873001356767,0.07091560901533624,92976000
2000-02-02,0.07449693232774734,0.07593002885834532,0.07246694849283492,0.07282544976714814,149040000
2000-02-03,0.07569071650505066,0.0784367873420761,0.07521301541024662,0.07688449788043819,108240000
2000-02-04,0.07748141139745712,0.07807830565037202,0.07593004377637168,0.07807830565037202,123696000
2000-02-07,0.07270626723766327,0.07783990867482242,0.07258707420547293,0.07783990867482242,217488000
2000-02-08,0.07616840302944183,0.0787952805910099,0.07258705243583423,0.0744969207290811,468816000
2000-02-09,0.07807827740907669,0.08034665373050533,0.07795908441377083,0.07903367266116867,589056000
2000-02-10,0.09407610446214676,0.09550919412982012,0.08285434330399204,0.08285434330399204,970080000
2000-02-11,0.09550918638706207,0.09885215116354751,0.08858487082867138,0.0987320359316213,423792000
2000-02-14,0.11079005151987076,0.11079005151987076,0.09479222928589834,0.09574762505465033,650112000
2000-02-15,0.10649257153272629,0.11114851823545345,0.10195582468388666,0.11102932521289458,450480000
2000-02-16,0.11138691753149033,0.1150883914333863,0.10649258420140095,0.10768637269040343,1019568000
2000-02-17,0.11532674729824066,0.11604374978981921,0.1095962129217465,0.11126769534935514,535776000
2000-02-18,0.12869861721992493,0.13037009295258542,0.11281999397668856,0.11365527414402629,960864000
2000-02-22,0.12511639297008514,0.12631018177781794,0.12034125140181658,0.12463962069583771,542496000
2000-02-23,0.12583336234092712,0.12714634386767334,0.12213190209885608,0.12368418509741247,511392000
2000-02-24,0.12463966757059097,0.12738482542414697,0.11938590729277794,0.12654954456902265,244320000
2000-02-25,0.11687903106212616,0.1247587490279522,0.11174539755358424,0.1247587490279522,278736000
2000-02-28,0.11604377627372742,0.11747595078791964,0.11413299200108853,0.11628216233916687,517872000
2000-02-29,0.12225108593702316,0.12368417579091844,0.11532676891751485,0.11532676891751485,306048000
2000-03-01,0.11866971105337143,0.12225106188642322,0.11675983580110576,0.12225106188642322,383568000
2000-03-02,0.11067080497741699,0.11962510467295993,0.11031322594885859,0.11962510467295993,191040000
2000-03-03,0.11246148496866226,0.11365526632895438,0.10983552257132953,0.11079000251960666,273696000
2000-03-06,0.11174541711807251,0.12177431354025318,0.11079002160727122,0.11317850696860995,432096000
2000-03-07,0.15914200246334076,0.1666632152074581,0.13705515010173658,0.14326338115175793,1952208000
2000-03-08,0.16045498847961426,0.16188807866260266,0.14756174016151816,0.15905216109091058,668736000
2000-03-09,0.19158509373664856,0.20629927460070954,0.16188808309641903,0.16236486899306835,952944000
2000-03-10,0.22540071606636047,0.2769755190546285,0.20009100895407197,0.20152409893093806,2161200000
2000-03-13,0.2850944399833679,0.2865266139881465,0.20247850481822302,0.20438929524253716,2415168000
2000-03-14,0.21035830676555634,0.28354227700299334,0.2062992534290349,0.28354227700299334,1567776000
2000-03-15,0.20176246762275696,0.23125134535433284,0.19483815107459296,0.22543094416719173,995616000
2000-03-16,0.17988470196723938,0.21537276505324315,0.17693049326448096,0.2082091317294013,750384000
2000-03-17,0.19077908992767334,0.20438933636288759,0.17570640641565358,0.17573666919954659,557616000
2000-03-20,0.19065997004508972,0.20462780088087604,0.1845709316383576,0.19830037635409847,365280000
2000-03-21,0.181227907538414,0.19268896421973442,0.16618548583103307,0.1910174883914245,536640000
2000-03-22,0.18254180252552032,0.188152222391525,0.179556416301462,0.1826609955464244,230592000
2000-03-23,0.18576467037200928,0.19579356756263377,0.18051184253459696,0.1808703370428912,309408000
2000-03-24,0.17800509929656982,0.19292833206112306,0.17191606116459948,0.18457092330977823,231600000
